M.LHH.F1	R.HHH.C3	R.LLH.C3	M.HHL.C1	M.LHH.C2	R.HHH.C1	R.LLH.F1	M.LLH.C2	M.HLL.C2	M.LHL.C1	M.HLL.C3	M.HLH.F2	M.HLL.F1	R.LLH.C2	Input.1	M.LHL.C3	R.LHH.C3	M.HHH.C1	R.HLH.C3	M.HHH.C3	M.HHL.F2	M.LLL.F1	M.LLH.F1	M.LHL.C2	M.LHH.F2	R.LHL.C1	R.LHH.C1	M.LHL.F2	M.HLH.C3	R.LLL.F1	M.HHL.C3	M.LLH.F2	M.HHH.F1	R.LHH.C2	M.HHH.C2	M.HLL.F2	M.HHH.F2	R.LHL.C2	M.LHH.C3	R.LLL.C2	R.LHL.F1	R.HHL.C1	M.LLL.F2	M.LLL.C1	R.HLH.F1	M.LLL.C2	R.LLL.C1	M.LLL.C3	M.HLL.C1	M.HLH.C2	M.HHL.F1	R.LLH.C1	R.HHL.C3	M.HHL.C2	R.HHL.F1	Input.3	Input.2	R.LHL.C3	R.HHH.F1	R.HLL.C1	M.HLH.C1	R.HLH.C2	R.HLL.F1	M.HLH.F1	M.LHL.F1	R.HHH.C2	M.LLH.C3	R.HLL.C2	R.LHH.F1	R.HHL.C2	R.HLL.C3	M.LHH.C1	R.LHH.F3	M.HHH.F3	M.HLH.F3	R.LLH.F3	R.LHL.F2	R.LHH.F2	R.HHH.F2	R.LLL.F3	R.HHL.F3	R.LHL.F3	R.HLL.F3	R.HLH.F2	M.LLH.F3	M.LLL.F3	R.HHH.F3	M.HHL.F3	R.LLH.F2	R.LLL.F2	M.LHH.F3	R.HHL.F2	M.HLL.F3	M.LHL.F3	R.HLH.F3
M.LLL.F3	0.08042357127750392	0.1730780997265466	0.17091773601946195	0.11377769248946538	0.11524928115019138	0.12748897686491087	0.15816408167594614	0.09046484586252539	0.09777023176753621	0.13909087497910655	0.1537518831300222	0.11954071206607456	0.06064257607582127	0.15450646295943393	0.15679584168140423	0.11567928855755363	0.14057739430319843	0.1043159814655193	0.16899092615185235	0.13115095419747802	0.13053650983843806	0.14751058132424918	0.1156977060291049	0.10344154896584563	0.10870982759096122	0.1526800960898382	0.12313505187474057	0.11168067949561852	0.10791077157384954	0.14245412603304844	0.11430316159786513	0.13147092435065147	0.10346426056827429	0.14538366311130974	0.11913667622255268	0.17241215369702392	0.12922960307021342	0.13138752546221097	0.12089079903481113	0.3640771350448787	0.11137460459988002	0.14262713119291726	0.38165554202450147	0.09755025492509137	0.11752723734129356	0.10267562579551097	0.1672206685749972	0.11453164809496298	0.07818946718306942	0.11646381845769196	0.09260100724035597	0.1621151635714651	0.14407210713710272	0.12485402239581576	0.11647832130143727	0.17301923091707377	0.1523994381179411	0.11926349642384551	0.09274339668439385	0.16835646638559024	0.09845197885962666	0.26202278925043876	0.18191327113531167	0.10682208213985095	0.0799685621304866	0.13788465967652466	0.11988382585521572	0.18291754320302517	0.09836893583420037	0.09677160292434127	0.20267170249001645	0.0629878858647021	0.10226485297205067	0.12799145084672986	0.09826878879377271	0.09629525398847316	0.05638268875259393	0.08909736346121186	0.07160276352470604	0.22569970278446022	0.10892335566402093	0.09076041930763531	0.14107339359381915	0.1692605308768639	0.07822930026779411	0.0	0.1142045386412194	0.15799696753938414	0.08005256754258924	0.130887431007832	0.047019259233749916	0.12611113866777657	0.15210913027494338	0.06387358778677163	0.0938595522592717
R.HHH.F3	0.10540985216290563	0.17360672945948213	0.17169658548255015	0.14708589328366692	0.09412342472413458	0.14554534107810507	0.18747418704514981	0.12160768629020378	0.11202716239103062	0.15339731905417275	0.17578636757742722	0.07526451908261332	0.10858839613774247	0.15931782689687501	0.1269216009873057	0.14400380954757466	0.14643317679967202	0.1459905969387273	0.2161825822559088	0.15173088089555736	0.08493161417458622	0.1609157628487305	0.11817848717120849	0.10297484472727778	0.056794284156645565	0.14520177793168723	0.14735480108907992	0.07514368611205541	0.14285526743312119	0.16415387719735547	0.15672459442874748	0.08737852620112113	0.09941856763107684	0.11635979332442317	0.08123147798523303	0.09008553724091975	0.03473647856187402	0.12239054084569298	0.13860998662359708	0.3272242931358042	0.08886592245998769	0.13901249319315573	0.34886347370828363	0.1459942684891656	0.1483004967603575	0.10783272493863362	0.20875387028984715	0.13570039015289426	0.15043580675246535	0.10009429235363974	0.1347900111028512	0.22782740601046073	0.18676635908148617	0.11899236716128839	0.14855964789265358	0.16832309386637853	0.11660813113545053	0.1501262519350307	0.10424815597521002	0.20505350949673054	0.13125131404737958	0.24101647009048413	0.16750258506556887	0.12378279585385425	0.0966212181194769	0.10729553825344924	0.17938991543792704	0.17168349685869033	0.1327047602714049	0.08568793714668968	0.22419465652317355	0.123941795369803	0.049027723781051843	0.15918895970882324	0.1447340969078517	0.08019062001817177	0.09983475253879638	0.13348495198213972	0.09678221084144527	0.2466758442138418	0.07539320717931983	0.05553048150444308	0.07814774890805241	0.19132874768235958	0.11122383340011478	0.1142045386412194	0.0	0.14821277951848688	0.14044578348741213	0.15717217796282826	0.10407934725501533	0.18505294736606442	0.1579599492610381	0.11003873510259432	0.060220159904556606
M.HHL.F3	0.13167356468216068	0.2394001959701443	0.2273816037925158	0.1897843604885326	0.1761330760142334	0.17642962541204926	0.15080857049559168	0.21716115594724192	0.1902525015794086	0.18415056958890538	0.2513025472284284	0.1942735162563938	0.16906849486136966	0.2298344430294276	0.15277684750555293	0.19034901827478984	0.16005929124850338	0.19288483379269972	0.25811378353882597	0.19432006815566896	0.16272376224901774	0.1332669749263895	0.12804078688595716	0.20275640083618135	0.14080215498221885	0.16039204450177785	0.14042348448752276	0.17156470001773105	0.2023141080489245	0.13231501806658444	0.19403189061935724	0.1996890969724105	0.11715724329468877	0.17829677031352298	0.1702890840977855	0.17954723973823658	0.12689072583231917	0.19432688708776655	0.2028784537962194	0.3884789567735404	0.06323615168563067	0.164399881216483	0.3661850336964672	0.20232693961712817	0.12240966001727215	0.188513321803983	0.21816994958153946	0.19283859118419547	0.19973712255772647	0.2208084878412373	0.13919900844085104	0.18853195493483252	0.22016585162448002	0.18557325155801763	0.1599025470395706	0.19695536375150238	0.15272854680049996	0.1729567029404955	0.13994928736748888	0.21358767868699285	0.2141693852955748	0.3312220659870437	0.12034626778570838	0.16116515090060077	0.1290202080699186	0.16953290233548834	0.2240386723325856	0.24404978068871522	0.08131880709334516	0.17814927716536624	0.20621527178448484	0.1851439921951974	0.12993142471209815	0.1160943858968227	0.1168716368399725	0.17458636222239982	0.13302004133544088	0.10364108939455695	0.1284110719237784	0.3100410196847187	0.1606753151610504	0.15647992898277083	0.1809148043979946	0.14233009030501642	0.1017393104923815	0.15799696753938414	0.14821277951848688	0.0	0.15008557389720092	0.12907227079051484	0.12862422594058973	0.12035825290364795	0.13088742172515772	0.15250082622609878	0.1847559440881714
R.LLH.F2	0.08263062376545378	0.1973092614665235	0.1918717685236726	0.13471020233725023	0.13455381814373527	0.17326511313665952	0.15992817782180668	0.13967915846876017	0.12734460631808037	0.16671082895176706	0.2042875331056484	0.15618995862989735	0.12132027522373887	0.19288337661676344	0.1652062340138429	0.13943876085666043	0.16122413904668562	0.12723890158982545	0.20057775044019885	0.16196185446200953	0.16473298075568243	0.13081795983222533	0.09887133551893904	0.14175885121973208	0.14280822920864963	0.18823210494187317	0.15809314665949967	0.15994171348458122	0.15394215459034566	0.1295873186903883	0.14141116624331512	0.15309861838461933	0.09887035826647773	0.17640151562469147	0.13795370458402703	0.18683666563665066	0.13849285241749762	0.1468807682468465	0.1525941856129661	0.37218646016619916	0.1269749208816111	0.15802227991641377	0.3779172810606622	0.15692896446226318	0.1277384127074853	0.16842870472501031	0.17946474877101162	0.16643987054643833	0.12331119799611162	0.14519627786596406	0.10644109764273971	0.1765262101429561	0.15679308751078672	0.14551412889994275	0.12287157274253921	0.1863358394876785	0.15890510282026177	0.15798155353834228	0.10062962843275883	0.17975156575093293	0.1417130174776862	0.2834560635908335	0.1922040008753466	0.10612409633729482	0.11965231775804101	0.14650710784611198	0.14920738319867052	0.1857933268194133	0.09939006746737288	0.14240335687257025	0.20864767259909667	0.10987657898377748	0.13451255914166094	0.11936822724837015	0.11347140871031698	0.13493273270381667	0.11464468235375386	0.08547313069398996	0.07608290478262995	0.2870972231653478	0.15727608215974082	0.1503711770710755	0.18389028909030794	0.15762663003093877	0.10040221436890531	0.08005256754258924	0.14044578348741213	0.15008557389720092	0.0	0.10893680342883054	0.0733483955488651	0.15939076394343035	0.15671087359308442	0.10311383598492138	0.150848838453246
R.LLL.F2	0.10907092568883675	0.20325531825590892	0.18930483189304834	0.14665828224808097	0.15582364664936685	0.19632894606664	0.12186809109714011	0.17756538391880927	0.1519054748637844	0.194688768324291	0.2081171173175126	0.20255192742727873	0.15397079842095301	0.2020785498489426	0.16332669913035844	0.15465340931050583	0.1570167054698338	0.14850033818718517	0.16942677272157636	0.1642545338396565	0.20311518390199793	0.050851958534535585	0.06658142669570277	0.1703527842140573	0.18376983729701404	0.17354027750544768	0.15748845686147675	0.20875552420561003	0.16494825501316504	0.08273132432082268	0.15969283366976145	0.1829913957804392	0.11648700796313198	0.1655163147775906	0.1624191069201796	0.20028331468342286	0.15306426436134574	0.16853014223274093	0.16830203295897814	0.33379263587632485	0.11912118873425016	0.15977149411090036	0.31985601229366345	0.13284778370292183	0.11161989688521283	0.20144977462919977	0.15281116602288816	0.16547869893657316	0.14871378453311324	0.1836854509384297	0.13645879953783724	0.1367760080909539	0.17876467790252212	0.1599697096882363	0.12433160585186798	0.18156408493742238	0.16050160358446688	0.16557097377641164	0.12807976847574454	0.1387993502885563	0.1538074642990706	0.2711074683321791	0.18307329021920665	0.10563283294312079	0.16165785923346196	0.15828359467845354	0.16666793439718294	0.18973379988074385	0.11018050402258532	0.1558614319335279	0.17493113160547977	0.14585011228865175	0.17540221301104356	0.09216784689372756	0.08730231317404061	0.1796540144100594	0.1595354968062929	0.12216032690181185	0.11369764953586728	0.24728995379741617	0.1888092557709241	0.1814317651658707	0.2096431850817355	0.12476960659847929	0.09808465351657279	0.130887431007832	0.15717217796282826	0.12907227079051484	0.10893680342883054	0.0	0.09377339085391834	0.14437288089958517	0.1916212211514225	0.137251266350279	0.1837261317016129
M.LHH.F3	0.03820930553637995	0.1859820057924978	0.17805550409992624	0.09996774873520989	0.1154530826205888	0.13418383234670278	0.13470211632934206	0.11569315043691902	0.11546264539047475	0.1488874188790711	0.16786100516797092	0.132139428899553	0.08376373325819782	0.16880095810743473	0.1392422282568848	0.1295891458461973	0.14211043553782451	0.10145436862325134	0.1882627299599626	0.14283424002456022	0.14894467690714994	0.11187830899052174	0.09168599252292486	0.12593964735239313	0.11994676230705414	0.15045998127110188	0.12978270628101451	0.13553949197118817	0.13585122890543877	0.1067750192128602	0.12498097513562517	0.13372970588499913	0.060902128934077135	0.1560663012238334	0.12494884801273089	0.17304333779953657	0.11123072369542748	0.15380690955203838	0.13897781983312893	0.3820802387136848	0.08020547786855818	0.12722515544480528	0.37498988357573193	0.12256989428359795	0.09748281090901367	0.12313886455927381	0.15793513351189742	0.1304173047341096	0.0988817808281684	0.13034201045854898	0.06813249160653241	0.161766452950103	0.16321863792597638	0.12725618140386913	0.1104099587210603	0.1689784111106451	0.1363003862525002	0.12659579887791797	0.08199643700266569	0.16639071555843768	0.11308581086972191	0.27304120478097715	0.1745284279260079	0.09464918869971455	0.10220392727062674	0.12241295886143264	0.14375071353813826	0.19103963797410886	0.05947790581277613	0.10885162253918576	0.2005929868322661	0.08348534757892295	0.11140977447235122	0.09746051235340253	0.07562159597232775	0.11531894602977107	0.09309463900045574	0.06608596989349273	0.04688484002892985	0.2635414309218075	0.13174554666223773	0.11163836012978004	0.1526313719613162	0.14142383342042777	0.04954392248173887	0.047019259233749916	0.10407934725501533	0.12862422594058973	0.0733483955488651	0.09377339085391834	0.0	0.10693335076108816	0.1533956866859271	0.08976463329368538	0.10765505557358215
R.HHL.F2	0.13335307866811053	0.16560241531980616	0.16743484915557794	0.14060394715729796	0.1759673089746439	0.1646016332329568	0.11245097951901295	0.1835174387613682	0.1660988760428123	0.1729272372728814	0.15500925156501025	0.2288504037607609	0.14640111466858513	0.18348854514866755	0.16419364227389685	0.1255936622795503	0.13082916475593184	0.14342996524335005	0.1653977657992097	0.13929463479401857	0.22048458159575451	0.16349958805690573	0.14849262425546775	0.18635018050690755	0.19733690727181616	0.14774173739367064	0.12636750539071853	0.2173430957347741	0.13818814943467903	0.10979414252468861	0.1088204651146181	0.2156364348692669	0.14184483544487259	0.17736116284231146	0.1784333471470994	0.22208915081431554	0.1795038919155778	0.17858456610682694	0.12495474177088282	0.3691155180516883	0.11026351967487051	0.15260055920814475	0.35382661112395464	0.1620224831431967	0.1293615023832512	0.17685011037969278	0.14171246715345992	0.10409099525383494	0.13714346799010227	0.19798861149627717	0.13321166549748625	0.16586419556777623	0.15419652325139008	0.1844868852082085	0.1109191932315829	0.15496969343266406	0.16660536570497364	0.10327412470534508	0.1548718034714284	0.1542710381606211	0.15447486026902124	0.26630734757428715	0.14006632499246308	0.17032735820881884	0.16908737394915682	0.18533214288355035	0.13026368053331258	0.19901088620590418	0.09451598847252496	0.1616468727364356	0.1725651715052806	0.14849999414847528	0.18646093950176695	0.16653203431839375	0.08915999784467142	0.19720859599236684	0.1566905061860543	0.10629951083668993	0.12896643364521732	0.2626265395396136	0.20570585281885206	0.1845345206818862	0.2255200398922178	0.11080777397623218	0.09714202403251665	0.12611113866777657	0.18505294736606442	0.12035825290364795	0.15939076394343035	0.14437288089958517	0.10693335076108816	0.0	0.12524603302621426	0.15043905880192562	0.2003829943512705
M.HLL.F3	0.16119857823621778	0.14740863398175297	0.18726442219323086	0.19093698550008448	0.16008652894744246	0.21326202161381524	0.14780635041699236	0.18660064567530132	0.14777582089785785	0.21297682612320645	0.1882297776238936	0.18171753374247634	0.17600345818447943	0.20300007832128886	0.18222609663196487	0.1286011544144338	0.14182252212819346	0.1912890370982301	0.20926151015735123	0.13681377289763805	0.17362665372434957	0.18958655347461417	0.16696804501260076	0.17136828626838924	0.1517595768580245	0.22038882061839138	0.19494401197752895	0.17090905060852307	0.1512442321580793	0.1353025812824808	0.1274822753287031	0.1915926199151936	0.14881523379497688	0.19684766220512456	0.1652187408274601	0.1812576671557365	0.15128297925428727	0.17686224323583394	0.12677373547746015	0.3513950601996769	0.12222109748463787	0.18473303634263868	0.3606758960780602	0.21049127051310274	0.1624384207088754	0.18006229508868143	0.2019452588600967	0.13306096050299435	0.19914311162644072	0.17083947396995744	0.1630383020014954	0.22987498729935374	0.15951922457304066	0.1671257010106139	0.09508679598951549	0.148821759627071	0.17891592496472927	0.13058343954036625	0.13915396719184978	0.2051186591961744	0.22393360153022662	0.26621607664228975	0.08066499727281923	0.18580686875693933	0.13874270746005837	0.16776380341545277	0.1513164160126841	0.18471003258617766	0.13078027623301192	0.17696284338804502	0.17332676208718223	0.17445686775866234	0.14392302722935368	0.18339762861600484	0.14401045450590935	0.16098664468606405	0.13963677864337815	0.13232827933073973	0.13165320143320497	0.2763021647834762	0.17694015806336044	0.15848544923987556	0.1918485189384982	0.15380185672129035	0.1398673776343681	0.15210913027494338	0.1579599492610381	0.13088742172515772	0.15671087359308442	0.1916212211514225	0.1533956866859271	0.12524603302621426	0.0	0.1629921610944147	0.17368949886537907
M.LHL.F3	0.06840598011139423	0.21026043063436883	0.1611277931672146	0.15814583510139962	0.1512345024813901	0.16023412792680108	0.14315151660300088	0.128647097867809	0.14355346226096202	0.1636663062133553	0.14246971381046797	0.09789044342060514	0.042978862279108423	0.15745941476844924	0.19630414907558208	0.14182884316766914	0.17753461594767855	0.14452935660163335	0.18857261603167372	0.16713325738160267	0.09091443108832464	0.10940130841103375	0.0888338318887928	0.1455441067373872	0.07837661463595826	0.17458079808750734	0.13523850419650812	0.08966821461030383	0.13310604053420597	0.1343022072224618	0.14988341259716162	0.08402297489177808	0.09037148293780346	0.16426206224419027	0.14593528961358965	0.12402019291947446	0.11742522126393198	0.16608131748000785	0.14304480364956484	0.3132805740764621	0.10510412882616578	0.19173709864246946	0.3360814820150381	0.07802636783775739	0.08482255758053785	0.11814498810239846	0.12850849590937696	0.12277417814967943	0.10158161907903838	0.16915910380204105	0.08584659420556434	0.1523591749165848	0.18013823708770813	0.16741156132731794	0.13683366518233483	0.20386274096172693	0.18905615852875496	0.15090023404675293	0.09535364615641094	0.1565222203875675	0.11117529651806508	0.2268258577286301	0.15456154813913361	0.0632812885897033	0.05768780103988347	0.14840447447432636	0.15169587961547606	0.1665111350016312	0.10555907514345483	0.12321404512179875	0.1874046660741247	0.10025352589730387	0.08558835488192285	0.13398346460518748	0.10553631892801547	0.09545883907934616	0.10007132393102133	0.11128689048486513	0.11082059089605258	0.20565022600904034	0.09940078203023175	0.09000137038140606	0.1145361130928413	0.15353432765213026	0.10357758495654491	0.06387358778677163	0.11003873510259432	0.15250082622609878	0.10311383598492138	0.137251266350279	0.08976463329368538	0.15043905880192562	0.1629921610944147	0.0	0.09597084971946211
R.HLH.F3	0.10790642656700267	0.16913099880598656	0.1983910574397881	0.16623102279492674	0.11771288218364065	0.16129707023162862	0.2011312610406461	0.09418724668716567	0.10525026775026775	0.16875092053906765	0.16351886296525722	0.027413923952347277	0.08686609674711525	0.14851042724695643	0.16737872577899046	0.15519316621752177	0.17562127176415696	0.15477317028773674	0.21249425938978783	0.15512360715463852	0.06416450528907931	0.1759973103416526	0.15475216107981904	0.0952871237870917	0.05635373366228831	0.15896349905575385	0.15432541335791797	0.05157415761476694	0.13356324108926823	0.18848579820981748	0.16553733721073025	0.0815333356963102	0.11560356703855015	0.1398141717232389	0.10464913457397802	0.09939239152606448	0.08792965695950292	0.13874163542402337	0.14594253588789544	0.33128156941536635	0.12534472045126727	0.16148179163931828	0.36853586983675773	0.13820658354562956	0.16530318383019574	0.08118485625285957	0.21014653306039827	0.13613458117084778	0.14623406644644815	0.10324272954847484	0.1257945747019705	0.22044446992540903	0.1879039606687999	0.12253034190589017	0.1673225613532967	0.18389180899753754	0.15975995657322184	0.16947673246846923	0.10817497650619011	0.21894034561749837	0.13577889239656635	0.22954309509087714	0.1674411942078602	0.13198699425524377	0.07067287068911075	0.11623014421118757	0.16432906019826285	0.16054527708015748	0.15320679816399949	0.08718251347327036	0.22236356975919877	0.11723078611004446	0.06674270525297168	0.1643942397950543	0.1654735830831846	0.04887322869400059	0.08803982967862929	0.15005409417305468	0.10717484660693934	0.19880907262807523	0.056251283020300184	0.044107884320709626	0.06263415101161936	0.20610177581333342	0.1226063159944379	0.0938595522592717	0.060220159904556606	0.1847559440881714	0.150848838453246	0.1837261317016129	0.10765505557358215	0.2003829943512705	0.17368949886537907	0.09597084971946211	0.0
