geno	condition	lab	leaf length	leaf width	y
dde2	LPM	dde2_LPM	0.4720 	0.4330 	1.090069284
dde2	LPM	dde2_LPM	0.4630 	0.4530 	1.022075055
dde2	LPM	dde2_LPM	0.4630 	0.4530 	1.022075055
dde2	LPM	dde2_LPM	0.4630 	0.4070 	1.137592138
dde2	LPM	dde2_LPM	0.4600 	0.5060 	0.909090909
dde2	LPM	dde2_LPM	0.4520 	0.3490 	1.29512894
dde2	LPM	dde2_LPM	0.4520 	0.3490 	1.29512894
dde2	LPM	dde2_LPM	0.4510 	0.4390 	1.027334852
dde2	LPM	dde2_LPM	0.4500 	0.4190 	1.07398568
dde2	LPM	dde2_LPM	0.4500 	0.2220 	2.027027027
dde2	LPM	dde2_LPM	0.4460 	0.5280 	0.84469697
dde2	LPM	dde2_LPM	0.4380 	0.4000 	1.095
dde2	LPM	dde2_LPM	0.4380 	0.4000 	1.095
dde2	LPM	dde2_LPM	0.4370 	0.4290 	1.018648019
dde2	LPM	dde2_LPM	0.4360 	0.5640 	0.773049645
dde2	LPM	dde2_LPM	0.4350 	0.5790 	0.751295337
dde2	LPM	dde2_LPM	0.4350 	0.3520 	1.235795455
dde2	LPM	dde2_LPM	0.4300 	0.2490 	1.726907631
dde2	LPM	dde2_LPM	0.4270 	0.2970 	1.437710438
dde2	LPM	dde2_LPM	0.4270 	0.2970 	1.437710438
dde2	LPM	dde2_LPM	0.4270 	0.3260 	1.309815951
dde2	LPM	dde2_LPM	0.4270 	0.3260 	1.309815951
dde2	LPM	dde2_LPM	0.4260 	0.4790 	0.889352818
dde2	LPM	dde2_LPM	0.4260 	0.3020 	1.410596026
dde2	LPM	dde2_LPM	0.4220 	0.3180 	1.327044025
dde2	LPM	dde2_LPM	0.4220 	0.3180 	1.327044025
dde2	LPM	dde2_LPM	0.4200 	0.4440 	0.945945946
dde2	LPM	dde2_LPM	0.4190 	0.2520 	1.662698413
dde2	LPM	dde2_LPM	0.4180 	0.4910 	0.851323829
dde2	LPM	dde2_LPM	0.4150 	0.4080 	1.017156863
dde2	LPM	dde2_LPM	0.4130 	0.3770 	1.095490716
dde2	LPM	dde2_LPM	0.4130 	0.3770 	1.095490716
dde2	LPM	dde2_LPM	0.4130 	0.3120 	1.323717949
dde2	LPM	dde2_LPM	0.4120 	0.2340 	1.760683761
dde2	LPM	dde2_LPM	0.4020 	0.3540 	1.13559322
dde2	LPM	dde2_LPM	0.4000 	0.2940 	1.360544218
dde2	LPM	dde2_LPM	0.3990 	0.2760 	1.445652174
dde2	LPM	dde2_LPM	0.3990 	0.2760 	1.445652174
dde2	LPM	dde2_LPM	0.3950 	0.1800 	2.194444444
dde2	LPM	dde2_LPM	0.3950 	0.1800 	2.194444444
dde2	LPM	dde2_LPM	0.3950 	0.1480 	2.668918919
dde2	LPM	dde2_LPM	0.3930 	0.4110 	0.95620438
dde2	LPM	dde2_LPM	0.3910 	0.3340 	1.170658683
dde2	LPM	dde2_LPM	0.3900 	0.4480 	0.870535714
dde2	LPM	dde2_LPM	0.3860 	0.2970 	1.2996633
dde2	LPM	dde2_LPM	0.3850 	0.3720 	1.034946237
dde2	LPM	dde2_LPM	0.3840 	0.3360 	1.142857143
dde2	LPM	dde2_LPM	0.3820 	0.3010 	1.26910299
dde2	LPM	dde2_LPM	0.3810 	0.2810 	1.355871886
dde2	LPM	dde2_LPM	0.3810 	0.4190 	0.909307876
dde2	LPM	dde2_LPM	0.3790 	0.4610 	0.822125813
dde2	LPM	dde2_LPM	0.3680 	0.4090 	0.899755501
dde2	LPM	dde2_LPM	0.3680 	0.4090 	0.899755501
dde2	LPM	dde2_LPM	0.3670 	0.3810 	0.963254593
dde2	LPM	dde2_LPM	0.3640 	0.4580 	0.794759825
dde2	LPM	dde2_LPM	0.3630 	0.2400 	1.5125
dde2	LPM	dde2_LPM	0.3620 	0.3960 	0.914141414
dde2	LPM	dde2_LPM	0.3580 	0.3270 	1.094801223
dde2	LPM	dde2_LPM	0.3580 	0.3270 	1.094801223
dde2	LPM	dde2_LPM	0.3580 	0.2070 	1.729468599
dde2	LPM	dde2_LPM	0.3530 	0.2580 	1.368217054
dde2	LPM	dde2_LPM	0.3520 	0.3060 	1.150326797
dde2	LPM	dde2_LPM	0.3520 	0.3060 	1.150326797
dde2	LPM	dde2_LPM	0.3460 	0.3630 	0.953168044
dde2	LPM	dde2_LPM	0.3460 	0.3630 	0.953168044
dde2	LPM	dde2_LPM	0.3380 	0.2900 	1.165517241
dde2	LPM	dde2_LPM	0.3220 	0.3700 	0.87027027
dde2	LPM	dde2_LPM	0.3210 	0.2490 	1.289156627
dde2	LPM	dde2_LPM	0.3190 	0.2440 	1.307377049
dde2	LPM	dde2_LPM	0.3180 	0.2940 	1.081632653
dde2	LPM	dde2_LPM	0.3180 	0.2940 	1.081632653
dde2	LPM	dde2_LPM	0.3150 	0.2140 	1.471962617
dde2	LPM	dde2_LPM	0.3140 	0.3080 	1.019480519
dde2	LPM	dde2_LPM	0.3100 	0.1760 	1.761363636
dde2	LPM	dde2_LPM	0.3080 	0.1800 	1.711111111
dde2	LPM	dde2_LPM	0.3080 	0.2620 	1.175572519
dde2	LPM	dde2_LPM	0.3060 	0.1880 	1.627659574
dde2	LPM	dde2_LPM	0.3060 	0.1940 	1.577319588
dde2	LPM	dde2_LPM	0.3050 	0.1620 	1.882716049
dde2	LPM	dde2_LPM	0.3050 	0.1620 	1.882716049
dde2	LPM	dde2_LPM	0.3020 	0.5410 	0.558225508
dde2	LPM	dde2_LPM	0.3020 	0.3420 	0.883040936
dde2	LPM	dde2_LPM	0.3020 	0.3420 	0.883040936
dde2	LPM	dde2_LPM	0.2990 	0.2650 	1.128301887
dde2	LPM	dde2_LPM	0.2990 	0.2810 	1.06405694
dde2	LPM	dde2_LPM	0.2990 	0.2810 	1.06405694
dde2	LPM	dde2_LPM	0.2990 	0.2500 	1.196
dde2	LPM	dde2_LPM	0.2980 	0.1990 	1.497487437
dde2	LPM	dde2_LPM	0.2970 	0.2430 	1.222222222
dde2	LPM	dde2_LPM	0.2970 	0.2430 	1.222222222
dde2	LPM	dde2_LPM	0.2950 	0.2480 	1.189516129
dde2	LPM	dde2_LPM	0.2950 	0.2480 	1.189516129
dde2	LPM	dde2_LPM	0.2940 	0.1960 	1.5
dde2	LPM	dde2_LPM	0.2940 	0.1960 	1.5
dde2	LPM	dde2_LPM	0.2930 	0.1030 	2.844660194
dde2	LPM	dde2_LPM	0.2930 	0.2430 	1.205761317
dde2	LPM	dde2_LPM	0.2910 	0.1950 	1.492307692
dde2	LPM	dde2_LPM	0.2910 	0.1950 	1.492307692
dde2	LPM	dde2_LPM	0.2910 	0.2060 	1.412621359
dde2	LPM	dde2_LPM	0.2900 	0.1760 	1.647727273
dde2	LPM	dde2_LPM	0.2870 	0.1770 	1.621468927
dde2	LPM	dde2_LPM	0.2870 	0.2470 	1.16194332
dde2	LPM	dde2_LPM	0.2870 	0.2470 	1.16194332
dde2	LPM	dde2_LPM	0.2860 	0.2620 	1.091603053
dde2	LPM	dde2_LPM	0.2860 	0.2170 	1.31797235
dde2	LPM	dde2_LPM	0.2850 	0.2870 	0.993031359
dde2	LPM	dde2_LPM	0.2850 	0.2870 	0.993031359
dde2	LPM	dde2_LPM	0.2830 	0.2020 	1.400990099
dde2	LPM	dde2_LPM	0.2820 	0.2090 	1.349282297
dde2	LPM	dde2_LPM	0.2810 	0.3260 	0.86196319
dde2	LPM	dde2_LPM	0.2810 	0.3090 	0.909385113
dde2	LPM	dde2_LPM	0.2700 	0.2790 	0.967741935
dde2	LPM	dde2_LPM	0.2660 	0.1930 	1.378238342
dde2	LPM	dde2_LPM	0.2650 	0.1540 	1.720779221
dde2	LPM	dde2_LPM	0.2610 	0.2330 	1.120171674
dde2	LPM	dde2_LPM	0.2610 	0.2330 	1.120171674
dde2	LPM	dde2_LPM	0.2580 	0.1900 	1.357894737
dde2	LPM	dde2_LPM	0.2570 	0.2120 	1.212264151
dde2	LPM	dde2_LPM	0.2550 	0.2230 	1.143497758
dde2	LPM	dde2_LPM	0.2540 	0.3080 	0.824675325
dde2	LPM	dde2_LPM	0.2540 	0.3080 	0.824675325
dde2	LPM	dde2_LPM	0.2530 	0.1420 	1.781690141
dde2	LPM	dde2_LPM	0.2530 	0.1490 	1.697986577
dde2	LPM	dde2_LPM	0.2530 	0.1490 	1.697986577
dde2	LPM	dde2_LPM	0.2510 	0.2970 	0.845117845
dde2	LPM	dde2_LPM	0.2510 	0.2560 	0.98046875
dde2	LPM	dde2_LPM	0.2510 	0.2560 	0.98046875
dde2	LPM	dde2_LPM	0.2500 	0.1700 	1.470588235
dde2	LPM	dde2_LPM	0.2460 	0.2170 	1.133640553
dde2	LPM	dde2_LPM	0.2430 	0.1800 	1.35
dde2	LPM	dde2_LPM	0.2430 	0.1800 	1.35
dde2	LPM	dde2_LPM	0.2420 	0.1560 	1.551282051
dde2	LPM	dde2_LPM	0.2420 	0.1560 	1.551282051
dde2	LPM	dde2_LPM	0.2420 	0.2910 	0.83161512
dde2	LPM	dde2_LPM	0.2420 	0.2320 	1.043103448
dde2	LPM	dde2_LPM	0.2390 	0.2690 	0.888475836
dde2	LPM	dde2_LPM	0.2390 	0.2690 	0.888475836
dde2	LPM	dde2_LPM	0.2370 	0.2020 	1.173267327
dde2	LPM	dde2_LPM	0.2360 	0.1750 	1.348571429
dde2	LPM	dde2_LPM	0.2360 	0.1410 	1.673758865
dde2	LPM	dde2_LPM	0.2320 	0.2460 	0.943089431
dde2	LPM	dde2_LPM	0.2300 	0.1850 	1.243243243
dde2	LPM	dde2_LPM	0.2300 	0.1850 	1.243243243
dde2	LPM	dde2_LPM	0.2290 	0.1300 	1.761538462
dde2	LPM	dde2_LPM	0.2270 	0.1930 	1.176165803
dde2	LPM	dde2_LPM	0.2270 	0.1930 	1.176165803
dde2	LPM	dde2_LPM	0.2260 	0.2120 	1.066037736
dde2	LPM	dde2_LPM	0.2240 	0.1130 	1.982300885
dde2	LPM	dde2_LPM	0.2220 	0.1230 	1.804878049
dde2	LPM	dde2_LPM	0.2220 	0.1230 	1.804878049
dde2	LPM	dde2_LPM	0.2200 	0.1340 	1.641791045
dde2	LPM	dde2_LPM	0.2150 	0.1810 	1.187845304
dde2	LPM	dde2_LPM	0.2150 	0.1810 	1.187845304
dde2	LPM	dde2_LPM	0.2140 	0.1330 	1.609022556
dde2	LPM	dde2_LPM	0.2140 	0.1330 	1.609022556
dde2	LPM	dde2_LPM	0.2130 	0.1320 	1.613636364
dde2	LPM	dde2_LPM	0.2130 	0.1320 	1.613636364
dde2	LPM	dde2_LPM	0.2120 	0.2750 	0.770909091
dde2	LPM	dde2_LPM	0.2120 	0.2750 	0.770909091
dde2	LPM	dde2_LPM	0.2020 	0.1510 	1.337748344
dde2	LPM	dde2_LPM	0.2020 	0.1510 	1.337748344
dde2	LPM	dde2_LPM	0.2010 	0.1620 	1.240740741
dde2	LPM	dde2_LPM	0.1980 	0.1270 	1.559055118
dde2	LPM	dde2_LPM	0.1980 	0.1270 	1.559055118
dde2	LPM	dde2_LPM	0.1960 	0.1340 	1.462686567
dde2	LPM	dde2_LPM	0.1930 	0.1310 	1.473282443
dde2	LPM	dde2_LPM	0.1930 	0.1310 	1.473282443
dde2	LPM	dde2_LPM	0.1930 	0.1050 	1.838095238
dde2	LPM	dde2_LPM	0.1930 	0.1500 	1.286666667
dde2	LPM	dde2_LPM	0.1910 	0.2050 	0.931707317
dde2	LPM	dde2_LPM	0.1900 	0.1410 	1.34751773
dde2	LPM	dde2_LPM	0.1890 	0.1130 	1.672566372
dde2	LPM	dde2_LPM	0.1890 	0.1410 	1.340425532
dde2	LPM	dde2_LPM	0.1890 	0.1410 	1.340425532
dde2	LPM	dde2_LPM	0.1890 	0.0470 	4.021276596
dde2	LPM	dde2_LPM	0.1890 	0.1510 	1.251655629
dde2	LPM	dde2_LPM	0.1890 	0.1710 	1.105263158
dde2	LPM	dde2_LPM	0.1850 	0.1520 	1.217105263
dde2	LPM	dde2_LPM	0.1850 	0.1520 	1.217105263
dde2	LPM	dde2_LPM	0.1760 	0.1140 	1.543859649
dde2	LPM	dde2_LPM	0.1700 	0.1190 	1.428571429
dde2	LPM	dde2_LPM	0.1700 	0.1190 	1.428571429
dde2	LPM	dde2_LPM	0.1680 	0.1810 	0.928176796
dde2	LPM	dde2_LPM	0.1650 	0.1720 	0.959302326
dde2	LPM	dde2_LPM	0.1650 	0.1730 	0.953757225
dde2	LPM	dde2_LPM	0.1650 	0.1410 	1.170212766
dde2	LPM	dde2_LPM	0.1650 	0.1410 	1.170212766
dde2	LPM	dde2_LPM	0.1630 	0.2010 	0.810945274
dde2	LPM	dde2_LPM	0.1620 	0.1500 	1.08
dde2	LPM	dde2_LPM	0.1610 	0.0880 	1.829545455
dde2	LPM	dde2_LPM	0.1590 	0.1200 	1.325
dde2	LPM	dde2_LPM	0.1590 	0.1200 	1.325
dde2	LPM	dde2_LPM	0.1580 	0.0930 	1.698924731
dde2	LPM	dde2_LPM	0.1500 	0.1500 	1
dde2	LPM	dde2_LPM	0.1460 	0.2060 	0.708737864
dde2	LPM	dde2_LPM	0.1400 	0.2020 	0.693069307
dde2	LPM	dde2_LPM	0.1370 	0.0800 	1.7125
dde2	LPM	dde2_LPM	0.1370 	0.0800 	1.7125
dde2	LPM	dde2_LPM	0.1350 	0.1670 	0.808383234
dde2	LPM	dde2_LPM	0.1350 	0.1670 	0.808383234
dde2	LPM	dde2_LPM	0.1350 	0.1060 	1.273584906
dde2	LPM	dde2_LPM	0.1350 	0.1060 	1.273584906
dde2	LPM	dde2_LPM	0.1320 	0.0780 	1.692307692
dde2	LPM	dde2_LPM	0.1310 	0.1520 	0.861842105
dde2	LPM	dde2_LPM	0.1310 	0.1520 	0.861842105
dde2	LPM	dde2_LPM	0.1260 	0.1470 	0.857142857
dde2	LPM	dde2_LPM	0.1250 	0.2770 	0.451263538
dde2	LPM	dde2_LPM	0.1120 	0.1770 	0.632768362
dde2	LPM	dde2_LPM	0.1080 	0.1050 	1.028571429
dde2	LPM	dde2_LPM	0.1070 	0.0720 	1.486111111
dde2	LPM	dde2_LPM	0.1000 	0.1180 	0.847457627
dde2	LP	dde2_LP	0.6490 	0.4730 	1.372093023
dde2	LP	dde2_LP	0.6360 	0.4140 	1.536231884
dde2	LP	dde2_LP	0.6250 	0.4050 	1.543209877
dde2	LP	dde2_LP	0.6130 	0.4670 	1.312633833
dde2	LP	dde2_LP	0.5960 	0.3980 	1.497487437
dde2	LP	dde2_LP	0.5840 	0.4780 	1.221757322
dde2	LP	dde2_LP	0.5720 	0.4470 	1.279642058
dde2	LP	dde2_LP	0.5690 	0.4920 	1.156504065
dde2	LP	dde2_LP	0.5630 	0.3930 	1.432569975
dde2	LP	dde2_LP	0.5540 	0.4180 	1.325358852
dde2	LP	dde2_LP	0.5520 	0.4460 	1.237668161
dde2	LP	dde2_LP	0.5510 	0.2800 	1.967857143
dde2	LP	dde2_LP	0.5500 	0.4000 	1.375
dde2	LP	dde2_LP	0.5450 	0.4470 	1.219239374
dde2	LP	dde2_LP	0.5410 	0.3650 	1.482191781
dde2	LP	dde2_LP	0.5300 	0.4680 	1.132478632
dde2	LP	dde2_LP	0.5280 	0.4040 	1.306930693
dde2	LP	dde2_LP	0.5280 	0.3770 	1.400530504
dde2	LP	dde2_LP	0.5270 	0.3670 	1.435967302
dde2	LP	dde2_LP	0.5220 	0.4110 	1.270072993
dde2	LP	dde2_LP	0.5160 	0.3560 	1.449438202
dde2	LP	dde2_LP	0.5150 	0.4260 	1.208920188
dde2	LP	dde2_LP	0.5100 	0.3640 	1.401098901
dde2	LP	dde2_LP	0.5070 	0.4700 	1.078723404
dde2	LP	dde2_LP	0.4960 	0.4010 	1.236907731
dde2	LP	dde2_LP	0.4950 	0.4190 	1.181384248
dde2	LP	dde2_LP	0.4940 	0.3640 	1.357142857
dde2	LP	dde2_LP	0.4940 	0.4270 	1.156908665
dde2	LP	dde2_LP	0.4850 	0.3240 	1.49691358
dde2	LP	dde2_LP	0.4840 	0.3990 	1.213032581
dde2	LP	dde2_LP	0.4840 	0.4440 	1.09009009
dde2	LP	dde2_LP	0.4810 	0.1930 	2.492227979
dde2	LP	dde2_LP	0.4800 	0.5010 	0.958083832
dde2	LP	dde2_LP	0.4790 	0.4270 	1.121779859
dde2	LP	dde2_LP	0.4770 	0.3720 	1.282258065
dde2	LP	dde2_LP	0.4700 	0.4020 	1.169154229
dde2	LP	dde2_LP	0.4690 	0.4310 	1.088167053
dde2	LP	dde2_LP	0.4660 	0.3820 	1.219895288
dde2	LP	dde2_LP	0.4660 	0.4480 	1.040178571
dde2	LP	dde2_LP	0.4640 	0.4180 	1.110047847
dde2	LP	dde2_LP	0.4610 	0.4020 	1.146766169
dde2	LP	dde2_LP	0.4590 	0.3990 	1.15037594
dde2	LP	dde2_LP	0.4580 	0.1670 	2.74251497
dde2	LP	dde2_LP	0.4570 	0.4540 	1.00660793
dde2	LP	dde2_LP	0.4520 	0.3810 	1.186351706
dde2	LP	dde2_LP	0.4500 	0.3820 	1.178010471
dde2	LP	dde2_LP	0.4490 	0.3660 	1.226775956
dde2	LP	dde2_LP	0.4480 	0.3910 	1.145780051
dde2	LP	dde2_LP	0.4450 	0.3820 	1.164921466
dde2	LP	dde2_LP	0.4400 	0.5100 	0.862745098
dde2	LP	dde2_LP	0.4390 	0.3740 	1.173796791
dde2	LP	dde2_LP	0.4380 	0.3400 	1.288235294
dde2	LP	dde2_LP	0.4370 	0.4090 	1.068459658
dde2	LP	dde2_LP	0.4360 	0.3710 	1.175202156
dde2	LP	dde2_LP	0.4340 	0.2950 	1.471186441
dde2	LP	dde2_LP	0.4330 	0.3070 	1.410423453
dde2	LP	dde2_LP	0.4330 	0.3040 	1.424342105
dde2	LP	dde2_LP	0.4300 	0.3840 	1.119791667
dde2	LP	dde2_LP	0.4290 	0.3990 	1.07518797
dde2	LP	dde2_LP	0.4270 	0.5090 	0.838899804
dde2	LP	dde2_LP	0.4260 	0.3080 	1.383116883
dde2	LP	dde2_LP	0.4230 	0.3940 	1.073604061
dde2	LP	dde2_LP	0.4210 	0.1530 	2.751633987
dde2	LP	dde2_LP	0.4210 	0.3760 	1.119680851
dde2	LP	dde2_LP	0.4200 	0.3680 	1.141304348
dde2	LP	dde2_LP	0.4190 	0.3420 	1.225146199
dde2	LP	dde2_LP	0.4180 	0.2950 	1.416949153
dde2	LP	dde2_LP	0.4140 	0.3260 	1.26993865
dde2	LP	dde2_LP	0.4130 	0.4060 	1.017241379
dde2	LP	dde2_LP	0.4130 	0.3620 	1.140883978
dde2	LP	dde2_LP	0.4120 	0.1750 	2.354285714
dde2	LP	dde2_LP	0.4090 	0.4460 	0.917040359
dde2	LP	dde2_LP	0.4070 	0.3240 	1.25617284
dde2	LP	dde2_LP	0.4060 	0.3650 	1.112328767
dde2	LP	dde2_LP	0.4050 	0.3900 	1.038461538
dde2	LP	dde2_LP	0.4040 	0.4120 	0.980582524
dde2	LP	dde2_LP	0.4040 	0.3580 	1.12849162
dde2	LP	dde2_LP	0.4020 	0.2960 	1.358108108
dde2	LP	dde2_LP	0.4010 	0.4720 	0.849576271
dde2	LP	dde2_LP	0.4010 	0.3790 	1.058047493
dde2	LP	dde2_LP	0.3990 	0.3340 	1.194610778
dde2	LP	dde2_LP	0.3980 	0.3480 	1.143678161
dde2	LP	dde2_LP	0.3970 	0.3410 	1.164222874
dde2	LP	dde2_LP	0.3960 	0.3780 	1.047619048
dde2	LP	dde2_LP	0.3950 	0.3650 	1.082191781
dde2	LP	dde2_LP	0.3940 	0.3180 	1.238993711
dde2	LP	dde2_LP	0.3930 	0.3500 	1.122857143
dde2	LP	dde2_LP	0.3880 	0.3830 	1.01305483
dde2	LP	dde2_LP	0.3860 	0.3440 	1.122093023
dde2	LP	dde2_LP	0.3820 	0.2960 	1.290540541
dde2	LP	dde2_LP	0.3800 	0.2210 	1.719457014
dde2	LP	dde2_LP	0.3790 	0.2770 	1.368231047
dde2	LP	dde2_LP	0.3790 	0.2440 	1.553278689
dde2	LP	dde2_LP	0.3760 	0.3490 	1.077363897
dde2	LP	dde2_LP	0.3750 	0.3380 	1.109467456
dde2	LP	dde2_LP	0.3740 	0.4190 	0.892601432
dde2	LP	dde2_LP	0.3730 	0.3620 	1.03038674
dde2	LP	dde2_LP	0.3730 	0.3590 	1.038997214
dde2	LP	dde2_LP	0.3730 	0.3520 	1.059659091
dde2	LP	dde2_LP	0.3730 	0.4050 	0.920987654
dde2	LP	dde2_LP	0.3720 	0.3730 	0.997319035
dde2	LP	dde2_LP	0.3690 	0.3760 	0.981382979
dde2	LP	dde2_LP	0.3680 	0.4140 	0.888888889
dde2	LP	dde2_LP	0.3680 	0.4550 	0.808791209
dde2	LP	dde2_LP	0.3660 	0.3060 	1.196078431
dde2	LP	dde2_LP	0.3650 	0.3330 	1.096096096
dde2	LP	dde2_LP	0.3640 	0.3690 	0.986449864
dde2	LP	dde2_LP	0.3630 	0.3860 	0.940414508
dde2	LP	dde2_LP	0.3620 	0.2560 	1.4140625
dde2	LP	dde2_LP	0.3610 	0.4490 	0.804008909
dde2	LP	dde2_LP	0.3600 	0.2440 	1.475409836
dde2	LP	dde2_LP	0.3590 	0.3170 	1.132492114
dde2	LP	dde2_LP	0.3590 	0.2820 	1.273049645
dde2	LP	dde2_LP	0.3590 	0.3190 	1.12539185
dde2	LP	dde2_LP	0.3580 	0.4110 	0.871046229
dde2	LP	dde2_LP	0.3580 	0.2570 	1.392996109
dde2	LP	dde2_LP	0.3580 	0.3370 	1.06231454
dde2	LP	dde2_LP	0.3560 	0.3470 	1.025936599
dde2	LP	dde2_LP	0.3530 	0.3250 	1.086153846
dde2	LP	dde2_LP	0.3520 	0.2790 	1.261648746
dde2	LP	dde2_LP	0.3520 	0.3140 	1.121019108
dde2	LP	dde2_LP	0.3500 	0.2460 	1.422764228
dde2	LP	dde2_LP	0.3490 	0.3110 	1.122186495
dde2	LP	dde2_LP	0.3460 	0.2530 	1.367588933
dde2	LP	dde2_LP	0.3450 	0.4180 	0.825358852
dde2	LP	dde2_LP	0.3440 	0.3450 	0.997101449
dde2	LP	dde2_LP	0.3390 	0.3260 	1.039877301
dde2	LP	dde2_LP	0.3360 	0.3180 	1.056603774
dde2	LP	dde2_LP	0.3350 	0.3430 	0.976676385
dde2	LP	dde2_LP	0.3340 	0.3790 	0.881266491
dde2	LP	dde2_LP	0.3340 	0.2060 	1.621359223
dde2	LP	dde2_LP	0.3320 	0.3550 	0.935211268
dde2	LP	dde2_LP	0.3310 	0.3100 	1.067741935
dde2	LP	dde2_LP	0.3300 	0.3240 	1.018518519
dde2	LP	dde2_LP	0.3290 	0.3220 	1.02173913
dde2	LP	dde2_LP	0.3260 	0.3290 	0.990881459
dde2	LP	dde2_LP	0.3260 	0.2290 	1.423580786
dde2	LP	dde2_LP	0.3250 	0.2090 	1.555023923
dde2	LP	dde2_LP	0.3250 	0.2740 	1.186131387
dde2	LP	dde2_LP	0.3240 	0.2230 	1.452914798
dde2	LP	dde2_LP	0.3240 	0.3140 	1.031847134
dde2	LP	dde2_LP	0.3240 	0.3670 	0.882833787
dde2	LP	dde2_LP	0.3230 	0.3800 	0.85
dde2	LP	dde2_LP	0.3220 	0.3080 	1.045454545
dde2	LP	dde2_LP	0.3220 	0.1970 	1.634517766
dde2	LP	dde2_LP	0.3180 	0.2670 	1.191011236
dde2	LP	dde2_LP	0.3180 	0.2720 	1.169117647
dde2	LP	dde2_LP	0.3170 	0.2840 	1.116197183
dde2	LP	dde2_LP	0.3170 	0.2160 	1.467592593
dde2	LP	dde2_LP	0.3150 	0.3270 	0.963302752
dde2	LP	dde2_LP	0.3150 	0.2740 	1.149635036
dde2	LP	dde2_LP	0.3140 	0.2100 	1.495238095
dde2	LP	dde2_LP	0.3130 	0.1910 	1.638743455
dde2	LP	dde2_LP	0.3120 	0.2230 	1.399103139
dde2	LP	dde2_LP	0.3120 	0.3230 	0.965944272
dde2	LP	dde2_LP	0.3110 	0.2420 	1.285123967
dde2	LP	dde2_LP	0.3070 	0.1910 	1.607329843
dde2	LP	dde2_LP	0.3070 	0.2870 	1.069686411
dde2	LP	dde2_LP	0.3030 	0.3510 	0.863247863
dde2	LP	dde2_LP	0.3030 	0.2960 	1.023648649
dde2	LP	dde2_LP	0.3010 	0.2810 	1.071174377
dde2	LP	dde2_LP	0.3000 	0.3270 	0.917431193
dde2	LP	dde2_LP	0.2980 	0.2400 	1.241666667
dde2	LP	dde2_LP	0.2960 	0.2020 	1.465346535
dde2	LP	dde2_LP	0.2940 	0.3550 	0.828169014
dde2	LP	dde2_LP	0.2940 	0.1660 	1.771084337
dde2	LP	dde2_LP	0.2940 	0.2220 	1.324324324
dde2	LP	dde2_LP	0.2930 	0.2330 	1.25751073
dde2	LP	dde2_LP	0.2910 	0.1820 	1.598901099
dde2	LP	dde2_LP	0.2890 	0.2400 	1.204166667
dde2	LP	dde2_LP	0.2890 	0.2660 	1.086466165
dde2	LP	dde2_LP	0.2890 	0.4010 	0.720698254
dde2	LP	dde2_LP	0.2880 	0.2730 	1.054945055
dde2	LP	dde2_LP	0.2880 	0.2670 	1.078651685
dde2	LP	dde2_LP	0.2870 	0.3270 	0.877675841
dde2	LP	dde2_LP	0.2860 	0.2450 	1.167346939
dde2	LP	dde2_LP	0.2840 	0.2890 	0.982698962
dde2	LP	dde2_LP	0.2820 	0.2880 	0.979166667
dde2	LP	dde2_LP	0.2820 	0.3180 	0.886792453
dde2	LP	dde2_LP	0.2810 	0.3190 	0.880877743
dde2	LP	dde2_LP	0.2800 	0.2770 	1.010830325
dde2	LP	dde2_LP	0.2790 	0.2290 	1.218340611
dde2	LP	dde2_LP	0.2770 	0.2230 	1.242152466
dde2	LP	dde2_LP	0.2770 	0.2430 	1.139917695
dde2	LP	dde2_LP	0.2760 	0.1810 	1.524861878
dde2	LP	dde2_LP	0.2730 	0.3210 	0.85046729
dde2	LP	dde2_LP	0.2700 	0.2090 	1.291866029
dde2	LP	dde2_LP	0.2680 	0.2270 	1.18061674
dde2	LP	dde2_LP	0.2670 	0.3010 	0.887043189
dde2	LP	dde2_LP	0.2590 	0.3280 	0.789634146
dde2	LP	dde2_LP	0.2590 	0.1870 	1.385026738
dde2	LP	dde2_LP	0.2590 	0.2740 	0.945255474
dde2	LP	dde2_LP	0.2580 	0.2370 	1.088607595
dde2	LP	dde2_LP	0.2490 	0.1670 	1.491017964
dde2	LP	dde2_LP	0.2480 	0.1660 	1.493975904
dde2	LP	dde2_LP	0.2440 	0.2030 	1.201970443
dde2	LP	dde2_LP	0.2430 	0.2270 	1.070484581
dde2	LP	dde2_LP	0.2350 	0.2780 	0.845323741
dde2	LP	dde2_LP	0.2330 	0.3020 	0.771523179
dde2	LP	dde2_LP	0.2310 	0.2010 	1.149253731
dde2	LP	dde2_LP	0.2240 	0.1690 	1.325443787
dde2	LP	dde2_LP	0.2240 	0.1830 	1.224043716
dde2	LP	dde2_LP	0.2240 	0.2010 	1.114427861
dde2	LP	dde2_LP	0.2240 	0.2070 	1.082125604
dde2	LP	dde2_LP	0.2240 	0.3280 	0.682926829
dde2	LP	dde2_LP	0.2230 	0.1970 	1.131979695
dde2	LP	dde2_LP	0.2200 	0.2800 	0.785714286
dde2	LP	dde2_LP	0.2160 	0.1750 	1.234285714
dde2	LP	dde2_LP	0.2160 	0.1650 	1.309090909
dde2	LP	dde2_LP	0.2100 	0.8100 	0.259259259
dde2	LP	dde2_LP	0.2070 	0.1930 	1.07253886
dde2	LP	dde2_LP	0.2060 	0.1940 	1.06185567
dde2	LP	dde2_LP	0.2010 	0.1920 	1.046875
